,Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote
778,COR,CoreSite Realty Corporation,102.29,3530000000,2010,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cor
779,GLW,Corning Incorporated,26.55,22550000000,n/a,Basic Industries,Telecommunications Equipment,https://www.nasdaq.com/symbol/glw
780,CAAP,Corporacion America Airports SA,12.88,2060000000,2018,Transportation,Aerospace,https://www.nasdaq.com/symbol/caap
781,GYC,Corporate Asset Backed Corp CABCO,22.22,n/a,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/gyc
782,CCT,"Corporate Capital Trust, Inc.",17.2,2190000000,2017,n/a,n/a,https://www.nasdaq.com/symbol/cct
783,OFC,Corporate Office Properties Trust,26.79,2720000000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ofc
784,CZZ,Cosan Limited,10.51,2780000000,n/a,Consumer Non-Durables,Specialty Foods,https://www.nasdaq.com/symbol/czz
785,CMRE,Costamare Inc.,6.64,725050000,2010,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/cmre
786,CMRE^B,Costamare Inc.,24.1,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cmre^b
787,CMRE^C,Costamare Inc.,24.61,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cmre^c
788,CMRE^D,Costamare Inc.,25.31,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cmre^d
789,CMRE^E,Costamare Inc.,25.02,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cmre^e
790,COTV,"Cotiviti Holdings, Inc.",33.72,3120000000,2016,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/cotv
791,COT,Cott Corporation,14.74,2060000000,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/cot
792,COTY,Coty Inc.,18.29,13720000000,2013,Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/coty
793,CFC^B,Countrywide Financial Corporation,26.08,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cfc^b
794,CUZ,Cousins Properties Incorporated,8.5,3570000000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cuz
795,CVA,Covanta Holding Corporation,14.3,1870000000,n/a,Basic Industries,Electric Utilities: Central,https://www.nasdaq.com/symbol/cva
796,CPF,CPB Inc.,28.65,856620000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/cpf
797,CPL,CPFL Energia S.A.,14.54,7400000000,2004,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/cpl
798,CR,Crane Company,90.23,5400000000,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/cr
799,CRD.A,Crawford & Company,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/crd.a
800,CRD.B,Crawford & Company,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/crd.b
801,BAP,Credicorp Ltd.,234.68,18720000000,n/a,Finance,Commercial Banks,https://www.nasdaq.com/symbol/bap
802,CS,Credit Suisse Group,16.16,41210000000,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/cs
803,CPG,Crescent Point Energy Corporation,7.17,3920000000,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/cpg
804,CEQP,Crestwood Equity Partners LP,26.25,1870000000,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/ceqp
805,CRH,CRH PLC,33.95,28480000000,n/a,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/crh
806,CRT,Cross Timbers Royalty Trust,14.02,84120000,1992,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/crt
807,CAPL,CrossAmerica Partners LP,20.44,697240000,2012,Energy,Oil Refining/Marketing,https://www.nasdaq.com/symbol/capl
808,CCI,Crown Castle International Corporation,108.01,44800000000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cci
809,CCI^A,Crown Castle International Corporation,1118,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cci^a
810,CCK,"Crown Holdings, Inc.",48.76,6550000000,n/a,Consumer Durables,Containers/Packaging,https://www.nasdaq.com/symbol/cck
811,CRY,"CryoLife, Inc.",19.75,723470000,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/cry
812,CSS,"CSS Industries, Inc.",17.77,162060000,n/a,Consumer Services,Consumer: Greeting Cards,https://www.nasdaq.com/symbol/css
813,CTS,CTS Corporation,28.15,927220000,n/a,Technology,Electrical Products,https://www.nasdaq.com/symbol/cts
814,CUBE,CubeSmart,28.25,5150000000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cube
815,CUB,Cubic Corporation,61.75,1680000000,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cub
816,CFR,"Cullen/Frost Bankers, Inc.",104.67,6670000000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/cfr
817,CFR^A,"Cullen/Frost Bankers, Inc.",25.07,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cfr^a
818,CULP,"Culp, Inc.",30.6,380980000,n/a,Basic Industries,Textiles,https://www.nasdaq.com/symbol/culp
819,CMI,Cummins Inc.,157.9,26070000000,n/a,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cmi
820,CURO,CURO Group Holdings Corp.,17.13,780470000,2017,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/curo
821,CW,Curtiss-Wright Corporation,134.24,5940000000,n/a,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/cw
822,SRF,Cushing Energy Income Fund (The),8.761,21680000,2012,n/a,n/a,https://www.nasdaq.com/symbol/srf
823,SRV,Cushing MLP & Infrastructure Total Return Fund,10.93,73610000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/srv
824,SZC,Cushing Renaissance Fund (The),15.85,92780000,2012,n/a,n/a,https://www.nasdaq.com/symbol/szc
825,CUBI,"Customers Bancorp, Inc",28.86,907340000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/cubi
826,CUBI^C,"Customers Bancorp, Inc",26.35,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cubi^c
827,CUBI^D,"Customers Bancorp, Inc",26.6147,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cubi^d
828,CUBI^E,"Customers Bancorp, Inc",26.38,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cubi^e
829,CUBI^F,"Customers Bancorp, Inc",25.54,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cubi^f
830,CUBS,"Customers Bancorp, Inc",25.3584,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/cubs
831,CVI,CVR Energy Inc.,31.5,2740000000,2007,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/cvi
832,UAN,"CVR Partners, LP",3.11,352310000,2011,Basic Industries,Agricultural Chemicals,https://www.nasdaq.com/symbol/uan
833,CVRR,"CVR Refining, LP",14.5,2140000000,2013,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/cvrr
834,CVS,CVS Health Corporation,63.38,64300000000,n/a,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/cvs
835,CELP,"Cypress Energy Partners, L.P.",6.53,77750000,2014,Energy,Oilfield Services/Equipment,https://www.nasdaq.com/symbol/celp
836,CYS,"CYS Investments, Inc.",6.79,1060000000,2009,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cys
837,CYS^A,"CYS Investments, Inc.",24.5499,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cys^a
838,CYS^B,"CYS Investments, Inc.",23.71,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/cys^b
839,DHI,"D.R. Horton, Inc.",45.35,17050000000,n/a,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/dhi
840,DAN,Dana Incorporated,26.14,3800000000,n/a,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/dan
841,DHR,Danaher Corporation,96.66,67510000000,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/dhr
842,DAC,Danaos Corporation,1.15,126270000,2006,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/dac
843,DQ,DAQO New Energy Corp.,55.84,605120000,2010,Technology,Semiconductors,https://www.nasdaq.com/symbol/dq
844,DRI,"Darden Restaurants, Inc.",86.86,10750000000,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/dri
845,DAR,Darling Ingredients Inc.,17.08,2810000000,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/dar
846,DVA,DaVita Inc.,63.03,11470000000,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/dva
847,DCP,DCP Midstream LP,34.88,5000000000,n/a,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/dcp
848,DCT,DCT Industrial Trust Inc,55.47,5210000000,2006,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/dct
849,DDR,DDR Corp.,7.48,2760000000,1993,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ddr
850,DDR^A,DDR Corp.,23.7,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ddr^a
851,DDR^J,DDR Corp.,22.8,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ddr^j
852,DDR^K,DDR Corp.,22.19,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ddr^k
853,DF,Dean Foods Company,8.92,814490000,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/df
854,DECK,Deckers Outdoor Corporation,91.92,2920000000,1993,Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/deck
855,DE,Deere & Company,145.39,47080000000,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/de
856,DEX,Delaware Enhanced Global Dividend,11.68,185020000,2007,n/a,n/a,https://www.nasdaq.com/symbol/dex
857,DDF,"Delaware Investments Dividend & Income Fund, Inc.",10.57,81260000,1993,n/a,n/a,https://www.nasdaq.com/symbol/ddf
858,DKL,"Delek Logistics Partners, L.P.",29,707100000,2012,Energy,Natural Gas Distribution,https://www.nasdaq.com/symbol/dkl
859,DK,"Delek US Holdings, Inc.",42.34,3550000000,2017,Energy,Integrated oil Companies,https://www.nasdaq.com/symbol/dk
860,DVMT,Dell Technologies Inc.,71.29,14210000000,n/a,Technology,Computer Manufacturing,https://www.nasdaq.com/symbol/dvmt
861,DLPH,Delphi Technologies PLC,49.05,4350000000,2017,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/dlph
862,DAL,"Delta Air Lines, Inc.",53.05,37500000000,n/a,Transportation,Air Freight/Delivery Services,https://www.nasdaq.com/symbol/dal
863,DLX,Deluxe Corporation,74.74,3570000000,n/a,Consumer Durables,Publishing,https://www.nasdaq.com/symbol/dlx
864,DNR,Denbury Resources Inc.,2.78,1120000000,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/dnr
865,DESP,"Despegar.com, Corp.",30.42,2100000000,2017,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/desp
866,DKT,Deutsch Bk Contingent Cap Tr V,25.58,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/dkt
867,DB,Deutsche Bank AG,13.87,28660000000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/db
868,DXB,Deutsche Bank AG,25.6,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/dxb
869,DVN,Devon Energy Corporation,31.45,16550000000,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/dvn
870,DHX,"DHI Group, Inc.",1.7,85690000,2007,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/dhx
871,DHT,"DHT Holdings, Inc.",3.46,492520000,2005,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/dht
872,DEO,Diageo plc,139.17,85600000000,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/deo
873,DO,"Diamond Offshore Drilling, Inc.",15.79,2170000000,1995,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/do
874,DRH,Diamondrock Hospitality Company,10.54,2120000000,2005,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/drh
875,DSX,Diana Shipping inc.,3.4,366970000,2005,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/dsx
876,DSX^B,Diana Shipping inc.,24.55,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dsx^b
877,DSXN,Diana Shipping inc.,25.18,n/a,2015,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/dsxn
878,DKS,Dick&#39;s Sporting Goods Inc,33.76,3530000000,2002,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/dks
879,DBD,Diebold Nixdorf Incorporated,14.5,1100000000,n/a,Miscellaneous,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/dbd
880,DLR,"Digital Realty Trust, Inc.",104.3,21480000000,2004,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/dlr
881,DLR^C,"Digital Realty Trust, Inc.",26.32,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dlr^c
882,DLR^G,"Digital Realty Trust, Inc.",24.99,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dlr^g
883,DLR^H,"Digital Realty Trust, Inc.",26.21,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dlr^h
884,DLR^I,"Digital Realty Trust, Inc.",26.15,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dlr^i
885,DLR^J,"Digital Realty Trust, Inc.",23.95,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dlr^j
886,DDS,"Dillard&#39;s, Inc.",79.47,2220000000,n/a,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/dds
887,DDT,"Dillard&#39;s, Inc.",25.66,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/ddt
888,DIN,"Dine Brands Global, Inc.",71.69,1290000000,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/din
889,DPLO,"Diplomat Pharmacy, Inc.",19.72,1460000000,2014,Health Care,Medical/Nursing Services,https://www.nasdaq.com/symbol/dplo
890,DFS,Discover Financial Services,70.34,24870000000,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/dfs
891,DHCP,Ditech Holding Corporation,8.79,328510000,2018,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/dhcp
892,DNI,Dividend and Income Fund,12.51,154310000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dni
893,DLB,Dolby Laboratories,63.01,6520000000,2005,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/dlb
894,DG,Dollar General Corporation,94.97,25520000000,2009,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/dg
895,DM,"Dominion Energy Midstream Partners, LP",14.95,1490000000,2014,Public Utilities,Natural Gas Distribution,https://www.nasdaq.com/symbol/dm
896,D,"Dominion Energy, Inc.",66.22,43210000000,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/d
897,DCUD,"Dominion Energy, Inc.",45.83,n/a,2016,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dcud
898,DRUA,"Dominion Energy, Inc.",24.3,n/a,2016,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/drua
899,DPZ,Domino&#39;s Pizza Inc,231.46,9970000000,2004,Consumer Non-Durables,Food Distributors,https://www.nasdaq.com/symbol/dpz
900,UFS,Domtar Corporation,42.93,2790000000,n/a,Basic Industries,Paper,https://www.nasdaq.com/symbol/ufs
901,DCI,"Donaldson Company, Inc.",43.93,5710000000,n/a,Capital Goods,Pollution Control Equipment,https://www.nasdaq.com/symbol/dci
902,DFIN,"Donnelley Financial Solutions, Inc.",16.94,573330000,2016,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/dfin
903,LPG,Dorian LPG Ltd.,7.67,422670000,2014,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/lpg
904,DSL,DoubleLine Income Solutions Fund,20.33,2060000000,2013,n/a,n/a,https://www.nasdaq.com/symbol/dsl
905,DBL,DoubleLine Opportunistic Credit Fund,21.38,317720000,2012,n/a,n/a,https://www.nasdaq.com/symbol/dbl
906,PLOW,"Douglas Dynamics, Inc.",43.6,989760000,2010,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/plow
907,DEI,"Douglas Emmett, Inc.",35.8,6070000000,2006,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/dei
908,DOV,Dover Corporation,93.19,14410000000,n/a,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/dov
909,DDE,Dover Downs Gaming & Entertainment Inc,1.27,42270000,n/a,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/dde
910,DVD,"Dover Motorsports, Inc.",2.05,75490000,1996,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/dvd
911,DWDP,DowDuPont Inc.,63.71,1.48E+11,2017,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/dwdp
912,DPS,"Dr Pepper Snapple Group, Inc",118.6,21320000000,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/dps
913,RDY,Dr. Reddy&#39;s Laboratories Ltd,32.39,5370000000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rdy
914,DRD,DRDGOLD Limited,2.75,118640000,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/drd
915,DCF,Dreyfus Alcentra,9.37,140090000,2017,n/a,n/a,https://www.nasdaq.com/symbol/dcf
916,DHF,Dreyfus High Yield Strategies Fund,3.19,231940000,1998,n/a,n/a,https://www.nasdaq.com/symbol/dhf
917,DMB,"Dreyfus Municipal Bond Infrastructure Fund, Inc.",12.48,229410000,2013,n/a,n/a,https://www.nasdaq.com/symbol/dmb
918,DSM,"Dreyfus Strategic Municipal Bond Fund, Inc.",7.65,376710000,1989,n/a,n/a,https://www.nasdaq.com/symbol/dsm
919,LEO,"Dreyfus Strategic Municipals, Inc.",7.68,476080000,1987,n/a,n/a,https://www.nasdaq.com/symbol/leo
920,DRQ,"Dril-Quip, Inc.",44.05,1680000000,1997,Energy,Metal Fabrications,https://www.nasdaq.com/symbol/drq
921,DS,Drive Shack Inc.,4.91,328860000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/ds
922,DS^B,Drive Shack Inc.,25.2718,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ds^b
923,DS^C,Drive Shack Inc.,24.6064,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ds^c
924,DS^D,Drive Shack Inc.,24.9598,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ds^d
925,DST,"DST Systems, Inc.",83.64,4960000000,1995,Technology,EDP Services,https://www.nasdaq.com/symbol/dst
926,DSW,DSW Inc.,21.9,1750000000,2005,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/dsw
927,DTE,DTE Energy Company,104.06,18700000000,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dte
928,DTJ,DTE Energy Company,24.51,n/a,2016,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dtj
929,DTQ,DTE Energy Company,24.2555,n/a,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dtq
930,DTV,DTE Energy Company,51.95,n/a,2016,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dtv
931,DTW,DTE Energy Company,23.93,n/a,2017,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dtw
932,DTY,DTE Energy Company,26.1136,n/a,2016,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dty
933,DCO,Ducommun Incorporated,29.48,334320000,n/a,Capital Goods,Military/Government/Technical,https://www.nasdaq.com/symbol/dco
934,DPG,Duff & Phelps Global Utility Income Fund Inc.,13.55,513950000,2011,n/a,n/a,https://www.nasdaq.com/symbol/dpg
935,DSE,Duff & Phelps Select Energy MLP Fund Inc.,5.25,137070000,2014,n/a,n/a,https://www.nasdaq.com/symbol/dse
936,DNP,"Duff & Phelps Utilities Income, Inc.",10.39,2970000000,1987,n/a,n/a,https://www.nasdaq.com/symbol/dnp
937,DTF,"Duff & Phelps Utilities Tax-Free Income, Inc.",13.33,113580000,1991,n/a,n/a,https://www.nasdaq.com/symbol/dtf
938,DUC,"Duff & Phelps Utility & Corporate Bond Trust, Inc.",8.58,235900000,1993,n/a,n/a,https://www.nasdaq.com/symbol/duc
939,DUK,Duke Energy Corporation,78.16,54760000000,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/duk
940,DUKH,Duke Energy Corporation,25.28,n/a,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/dukh
941,DRE,Duke Realty Corporation,25.68,9170000000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/dre
942,DNB,Dun & Bradstreet Corporation (The),115.56,4290000000,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/dnb
943,DXC,DXC Technology Company,99.76,28500000000,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/dxc
944,DY,"Dycom Industries, Inc.",105.59,3290000000,n/a,Basic Industries,Water Supply,https://www.nasdaq.com/symbol/dy
945,DLNG,Dynagas LNG Partners LP,10.66,378320000,n/a,Consumer Services,Marine Transportation,https://www.nasdaq.com/symbol/dlng
946,DLNG^A,Dynagas LNG Partners LP,26.55,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dlng^a
947,DYN,Dynegy Inc.,12.81,1850000000,n/a,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dyn
948,DYN.WS.A,Dynegy Inc.,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dyn.ws.a
949,DYNC,Dynegy Inc.,83.08,n/a,2016,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/dync
950,DX,"Dynex Capital, Inc.",6.47,362290000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/dx
951,DX^A,"Dynex Capital, Inc.",25.28,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dx^a
952,DX^B,"Dynex Capital, Inc.",23.96,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dx^b
953,DD^A,E.I. du Pont de Nemours and Company,86.25,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/dd^a
954,DD^B,E.I. du Pont de Nemours and Company,103,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/dd^b
955,ELF,"e.l.f. Beauty, Inc.",20.03,936550000,2016,Consumer Non-Durables,Package Goods/Cosmetics,https://www.nasdaq.com/symbol/elf
956,SSP,E.W. Scripps Company (The),11.59,944760000,n/a,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/ssp
957,EGIF,Eagle Growth and Income Opportunities Fund,15.04,108000000,2015,n/a,n/a,https://www.nasdaq.com/symbol/egif
958,EXP,Eagle Materials Inc,99.65,4850000000,n/a,Capital Goods,Building Materials,https://www.nasdaq.com/symbol/exp
959,ECC           ,Eagle Point Credit Company Inc.,18.95,398730000,2014,n/a,n/a,https://www.nasdaq.com/symbol/ecc
960,ECCA,Eagle Point Credit Company Inc.,25.65,n/a,2015,n/a,n/a,https://www.nasdaq.com/symbol/ecca
961,ECCB,Eagle Point Credit Company Inc.,26.47,n/a,2016,n/a,n/a,https://www.nasdaq.com/symbol/eccb
962,ECCY,Eagle Point Credit Company Inc.,25.2,n/a,2017,n/a,n/a,https://www.nasdaq.com/symbol/eccy
963,ECCZ,Eagle Point Credit Company Inc.,25.2,n/a,2015,n/a,n/a,https://www.nasdaq.com/symbol/eccz
964,ESTE,"Earthstone Energy, Inc.",9.35,595470000,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/este
965,DEA,"Easterly Government Properties, Inc.",20.16,909430000,2015,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/dea
966,EGP,"EastGroup Properties, Inc.",81.52,2830000000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/egp
967,EMN,Eastman Chemical Company,102.85,14680000000,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/emn
968,KODK,Eastman Kodak Company,5,213190000,n/a,Miscellaneous,Industrial Machinery/Components,https://www.nasdaq.com/symbol/kodk
969,KODK.WS,Eastman Kodak Company,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kodk.ws
970,KODK.WS.A,Eastman Kodak Company,n/a,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/kodk.ws.a
971,ETN,"Eaton Corporation, PLC",75.97,33280000000,n/a,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/etn
972,ETV,Eaton Vance Corporation,14.93,1030000000,2005,n/a,n/a,https://www.nasdaq.com/symbol/etv
973,ETW,Eaton Vance Corporation,11.52,1230000000,2005,n/a,n/a,https://www.nasdaq.com/symbol/etw
974,EV,Eaton Vance Corporation,54.35,6550000000,n/a,Finance,Investment Managers,https://www.nasdaq.com/symbol/ev
975,EOI,Eaton Vance Enhance Equity Income Fund,14.19,555870000,2004,n/a,n/a,https://www.nasdaq.com/symbol/eoi
976,EOS,Eaton Vance Enhanced Equity Income Fund II,15.75,750650000,2005,n/a,n/a,https://www.nasdaq.com/symbol/eos
977,EFT,Eaton Vance Floating Rate Income Trust,15.04,599550000,2004,n/a,n/a,https://www.nasdaq.com/symbol/eft
978,EFL,Eaton Vance Floating-Rate 2022 Target Term Trust,9.4,197400000,2017,n/a,n/a,https://www.nasdaq.com/symbol/efl
979,EFF,Eaton vance Floating-Rate Income Plus Fund,16.68,126880000,2013,n/a,n/a,https://www.nasdaq.com/symbol/eff
980,EHT,Eaton Vance High Income 2021 Target Term Trust,9.9091,212660000,2016,n/a,n/a,https://www.nasdaq.com/symbol/eht
981,ETX           ,Eaton Vance Municipal Income 2028 Term Trust,19.05,206380000,2013,n/a,n/a,https://www.nasdaq.com/symbol/etx
982,EOT,Eaton Vance Municipal Income Trust,20.77,316250000,2009,n/a,n/a,https://www.nasdaq.com/symbol/eot
983,EVN,Eaton Vance Municipal Income Trust,11.85,281820000,1999,n/a,n/a,https://www.nasdaq.com/symbol/evn
984,ETJ,Eaton Vance Risk-Managed Diversified Equity Income Fund,8.96,570460000,2007,n/a,n/a,https://www.nasdaq.com/symbol/etj
985,EFR,Eaton Vance Senior Floating-Rate Fund,14.75,543510000,2003,n/a,n/a,https://www.nasdaq.com/symbol/efr
986,EVF,Eaton Vance Senior Income Trust,6.8,257490000,1998,n/a,n/a,https://www.nasdaq.com/symbol/evf
987,EVG,Eaton Vance Short Diversified Income Fund,13.52,241750000,2005,n/a,n/a,https://www.nasdaq.com/symbol/evg
988,EVT,Eaton Vance Tax Advantaged Dividend Income Fund,21.97,1600000000,2003,n/a,n/a,https://www.nasdaq.com/symbol/evt
989,ETO,Eaton Vance Tax-Advantage Global Dividend Opp,25.1,365250000,2004,n/a,n/a,https://www.nasdaq.com/symbol/eto
